scenario,family,kind,scheme,primary_metric,primary_geomean_us,primary_min_us,primary_max_us,seed_values_us,main_max_geomean_us,ecmp_background_max_geomean_us,raw_cells,speedup_vs_ecmp
healthy_alltoall_256mib_p8,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,8424.365047020337,8016.75,8862.01,13:8415.520000;29:8862.010000;47:8016.750000,8424.365047020337,0.0,3,0.0
healthy_alltoall_256mib_p8,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,8638.684926522063,8402.75,8862.67,13:8862.670000;29:8656.790000;47:8402.750000,8638.684926522063,0.0,3,0.0
healthy_alltoall_256mib_p8,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,8855.767530677995,8222.91,9377.84,13:9006.380000;29:9377.840000;47:8222.910000,8855.767530677995,0.0,3,0.0
healthy_alltoall_256mib_p8,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,8686.686000412396,8148.5,9218.21,13:8726.460000;29:8148.500000;47:9218.210000,8686.686000412396,0.0,3,0.0
healthy_alltoall_256mib_p8,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,8451.941765022626,8415.33,8501.62,13:8501.620000;29:8439.110000;47:8415.330000,8451.941765022626,0.0,3,0.0
healthy_alltoall_64mib_p16,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,1734.9530240216973,1728.64,1746.85,13:1729.430000;29:1728.640000;47:1746.850000,1734.9530240216973,0.0,3,0.0
healthy_alltoall_64mib_p16,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,1798.7329306119186,1768.33,1814.85,13:1813.410000;29:1814.850000;47:1768.330000,1798.7329306119186,0.0,3,0.0
healthy_alltoall_64mib_p16,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,1812.9330420301546,1788.08,1849.91,13:1801.390000;29:1849.910000;47:1788.080000,1812.9330420301546,0.0,3,0.0
healthy_alltoall_64mib_p16,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,1807.220790565482,1792.24,1823.7,13:1823.700000;29:1805.860000;47:1792.240000,1807.220790565482,0.0,3,0.0
healthy_alltoall_64mib_p16,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,1922.6172205883904,1899.06,1951.01,13:1951.010000;29:1899.060000;47:1918.140000,1922.6172205883904,0.0,3,0.0
healthy_alltoall_64mib_p4,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,2254.894504859701,2143.61,2388.88,13:2388.880000;29:2238.920000;47:2143.610000,2254.894504859701,0.0,3,0.0
healthy_alltoall_64mib_p4,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,2306.478252885482,2158.72,2400.68,13:2158.720000;29:2367.650000;47:2400.680000,2306.478252885482,0.0,3,0.0
healthy_alltoall_64mib_p4,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,2996.68170913146,2781.51,3148.38,13:3072.940000;29:3148.380000;47:2781.510000,2996.68170913146,0.0,3,0.0
healthy_alltoall_64mib_p4,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,2455.5978633222926,2185.35,2687.81,13:2185.350000;29:2520.880000;47:2687.810000,2455.5978633222926,0.0,3,0.0
healthy_alltoall_64mib_p4,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,2332.818602041864,2122.35,2563.52,13:2122.350000;29:2563.520000;47:2333.400000,2332.818602041864,0.0,3,0.0
healthy_alltoall_64mib_p8,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,1710.5250715701525,1696.7,1726.81,13:1708.200000;29:1726.810000;47:1696.700000,1710.5250715701525,0.0,3,0.0
healthy_alltoall_64mib_p8,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,1842.9663393393485,1812.98,1858.36,13:1812.980000;29:1858.360000;47:1857.930000,1842.9663393393485,0.0,3,0.0
healthy_alltoall_64mib_p8,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,1913.5749149494343,1868.27,1943.55,13:1929.750000;29:1868.270000;47:1943.550000,1913.5749149494343,0.0,3,0.0
healthy_alltoall_64mib_p8,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,1777.680228226614,1768.75,1788.92,13:1788.920000;29:1768.750000;47:1775.430000,1777.680228226614,0.0,3,0.0
healthy_alltoall_64mib_p8,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,1854.5094968321328,1828.36,1892.78,13:1828.360000;29:1843.000000;47:1892.780000,1854.5094968321328,0.0,3,0.0
healthy_p2p_permutation_16mib,healthy_p2p,point_to_point,ecmp,p99_fct_us,1440.332591671946,1331.470100000001,1653.9348,13:1356.871000;29:1331.470100;47:1653.934800,1521.322478645499,0.0,3,1.0
healthy_p2p_permutation_16mib,healthy_p2p,point_to_point,mrc,p99_fct_us,356.23742762212373,356.17959,356.27200999999997,13:356.260690;29:356.179590;47:356.272010,356.3066659235316,0.0,3,4.043181541271874
healthy_p2p_permutation_16mib,healthy_p2p,point_to_point,n-mrc,p99_fct_us,356.2538088435629,356.20223000000004,356.33255,13:356.202230;29:356.332550;47:356.226660,356.3079943159954,0.0,3,4.042995628165818
healthy_p2p_permutation_16mib,healthy_p2p,point_to_point,ops,p99_fct_us,742.4522540997232,720.40004,754.5311200000002,13:752.930180;29:720.400040;47:754.531120,781.6824773765328,0.0,3,1.9399666223903556
healthy_p2p_permutation_16mib,healthy_p2p,point_to_point,reps,p99_fct_us,459.42086535029415,455.51083,463.5194900000001,13:463.519490;29:459.267210;47:455.510830,474.37365034650173,0.0,3,3.1351048685473546
healthy_p2p_permutation_16mib,healthy_p2p,point_to_point,sglb,p99_fct_us,392.158899688669,390.59165,393.78858,13:393.788580;29:392.102990;47:390.591650,396.00993647099205,0.0,3,3.672829031332481
healthy_p2p_permutation_4mib,healthy_p2p,point_to_point,ecmp,p99_fct_us,380.88980520299526,349.40845,438.84684000000016,13:349.408450;29:360.372520;47:438.846840,395.33930934094815,0.0,3,1.0
healthy_p2p_permutation_4mib,healthy_p2p,point_to_point,mrc,p99_fct_us,96.71503919237874,96.657036,96.749618,13:96.738490;29:96.657036;47:96.749618,96.78399733528802,0.0,3,3.9382686331270165
healthy_p2p_permutation_4mib,healthy_p2p,point_to_point,n-mrc,p99_fct_us,96.73117870493788,96.679503,96.810169,13:96.679503;29:96.810169;47:96.703914,96.78541224571613,0.0,3,3.9376115364502615
healthy_p2p_permutation_4mib,healthy_p2p,point_to_point,ops,p99_fct_us,201.25400661840408,199.20252000000002,204.2774500000001,13:204.277450;29:200.317250;47:199.202520,218.39235865175718,0.0,3,1.8925824712906065
healthy_p2p_permutation_4mib,healthy_p2p,point_to_point,reps,p99_fct_us,125.67514665098757,123.72437000000002,127.92464000000004,13:127.924640;29:125.411900;47:123.724370,128.41340599976164,0.0,3,3.030748842177716
healthy_p2p_permutation_4mib,healthy_p2p,point_to_point,sglb,p99_fct_us,103.94573427707499,103.86006,104.09272999999999,13:104.092730;29:103.860060;47:103.884570,104.33185024181473,0.0,3,3.66431396008715
healthy_p2p_permutation_8mib,healthy_p2p,point_to_point,ecmp,p99_fct_us,723.9384377654334,671.7882200000003,835.0569,13:676.326580;29:671.788220;47:835.056900,781.1470283935399,0.0,3,1.0
healthy_p2p_permutation_8mib,healthy_p2p,point_to_point,mrc,p99_fct_us,183.22242537649623,183.16459,183.25701,13:183.245690;29:183.164590;47:183.257010,183.29133190506633,0.0,3,3.951145370321575
healthy_p2p_permutation_8mib,healthy_p2p,point_to_point,n-mrc,p99_fct_us,183.23880460483042,183.18723,183.31755,13:183.187230;29:183.317550;47:183.211660,183.2929889511124,0.0,3,3.950792187968407
healthy_p2p_permutation_8mib,healthy_p2p,point_to_point,ops,p99_fct_us,389.1816064331324,381.4946500000001,397.68745,13:397.687450;29:388.531810;47:381.494650,411.50234621994406,0.0,3,1.860155839327462
healthy_p2p_permutation_8mib,healthy_p2p,point_to_point,reps,p99_fct_us,238.9150652775251,237.66295000000002,240.97486000000004,13:240.974860;29:238.120830;47:237.662950,245.0212074957137,0.0,3,3.0301079462046583
healthy_p2p_permutation_8mib,healthy_p2p,point_to_point,sglb,p99_fct_us,198.71678221522959,197.88302000000002,199.69141000000002,13:199.691410;29:198.580100;47:197.883020,199.59284004252282,0.0,3,3.6430664269781587
healthy_p2p_tornado_16mib,healthy_p2p,point_to_point,ecmp,p99_fct_us,1357.2908012491846,1349.4471,1370.4203000000002,13:1349.447100;29:1352.100800;47:1370.420300,1397.3295926403632,0.0,3,1.0
healthy_p2p_tornado_16mib,healthy_p2p,point_to_point,mrc,p99_fct_us,355.6671027160651,355.59214,355.70459,13:355.704590;29:355.704590;47:355.592140,355.68766209270757,0.0,3,3.8161831411569493
healthy_p2p_tornado_16mib,healthy_p2p,point_to_point,n-mrc,p99_fct_us,355.6709281704826,355.58966999999996,355.73514,13:355.687990;29:355.735140;47:355.589670,355.73866492629685,0.0,3,3.816142095815598
healthy_p2p_tornado_16mib,healthy_p2p,point_to_point,ops,p99_fct_us,721.3817476709054,682.78655,752.0646100000001,13:682.786550;29:731.063900;47:752.064610,804.9161875911554,0.0,3,1.8815153081311133
healthy_p2p_tornado_16mib,healthy_p2p,point_to_point,reps,p99_fct_us,427.7609049245486,417.70207,437.45093,13:417.702070;29:437.450930;47:428.358410,453.80161385498764,0.0,3,3.1730127405836512
healthy_p2p_tornado_16mib,healthy_p2p,point_to_point,sglb,p99_fct_us,366.8819664545682,366.36275,367.49474999999995,13:367.494750;29:366.789290;47:366.362750,367.0574238649055,0.0,3,3.699529890677417
healthy_p2p_tornado_4mib,healthy_p2p,point_to_point,ecmp,p99_fct_us,345.4462730252927,337.1019300000001,352.5643300000001,13:337.101930;29:346.850180;47:352.564330,369.45006141688395,0.0,3,1.0
healthy_p2p_tornado_4mib,healthy_p2p,point_to_point,mrc,p99_fct_us,96.14428675401646,96.06943199999999,96.181736,13:96.181736;29:96.181736;47:96.069432,96.16511646799674,0.0,3,3.5929984473139958
healthy_p2p_tornado_4mib,healthy_p2p,point_to_point,n-mrc,p99_fct_us,96.14820527878297,96.06706199999999,96.21235899999999,13:96.165252;29:96.212359;47:96.067062,96.21629360684618,0.0,3,3.5928520144881206
healthy_p2p_tornado_4mib,healthy_p2p,point_to_point,ops,p99_fct_us,198.2258024656025,183.09713000000002,212.49428000000006,13:183.097130;29:200.194330;47:212.494280,224.24554432719518,0.0,3,1.7426907533152094
healthy_p2p_tornado_4mib,healthy_p2p,point_to_point,reps,p99_fct_us,120.37082478810575,118.96944000000002,122.60877000000002,13:118.969440;29:122.608770;47:119.565740,124.55269422004321,0.0,3,2.869850510980527
healthy_p2p_tornado_4mib,healthy_p2p,point_to_point,sglb,p99_fct_us,101.48648534520738,101.39236,101.57686,13:101.576860;29:101.490320;47:101.392360,101.56065178891613,0.0,3,3.4038647791403305
healthy_p2p_tornado_8mib,healthy_p2p,point_to_point,ecmp,p99_fct_us,681.1141824758388,678.69946,685.7120900000001,13:678.699460;29:678.954170;47:685.712090,710.4763790763179,0.0,3,1.0
healthy_p2p_tornado_8mib,healthy_p2p,point_to_point,mrc,p99_fct_us,182.6519190102882,182.57713999999999,182.68931999999998,13:182.689320;29:182.689320;47:182.577140,182.6726577599301,0.0,3,3.7290283407177003
healthy_p2p_tornado_8mib,healthy_p2p,point_to_point,n-mrc,p99_fct_us,182.65592327970396,182.57467,182.72014,13:182.672990;29:182.720140;47:182.574670,182.72366327836795,0.0,3,3.7289465911972517
healthy_p2p_tornado_8mib,healthy_p2p,point_to_point,ops,p99_fct_us,379.38601244741136,351.57196000000005,422.21534000000014,13:351.571960;29:367.871130;47:422.215340,427.07351813711506,0.0,3,1.7953065219299604
healthy_p2p_tornado_8mib,healthy_p2p,point_to_point,reps,p99_fct_us,225.45381570770888,221.27866,229.15445000000003,13:221.278660;29:229.154450;47:225.998180,238.52428687625306,0.0,3,3.021080749233687
healthy_p2p_tornado_8mib,healthy_p2p,point_to_point,sglb,p99_fct_us,190.77454581375014,190.51551999999998,191.21600999999998,13:191.216010;29:190.515520;47:190.592880,191.06725170690797,0.0,3,3.5702571303238675
healthy_p2p_websearch_100pct,healthy_p2p,point_to_point,ecmp,p99_fct_us,7468.734777435679,7107.192065939118,8023.865075388851,13:8023.865075;29:7305.659773;47:7107.192066,15498.320710541073,0.0,3,1.0
healthy_p2p_websearch_100pct,healthy_p2p,point_to_point,mrc,p99_fct_us,6642.016465760279,6349.337971517866,7196.341403995395,13:7196.341404;29:6349.337972;47:6412.976376,15217.818607561787,0.0,3,1.1244679708243948
healthy_p2p_websearch_100pct,healthy_p2p,point_to_point,n-mrc,p99_fct_us,8029.471270501152,7579.8631920917,8800.197595072445,13:8800.197595;29:7760.810064;47:7579.863192,15086.703686884575,0.0,3,0.9301652033894786
healthy_p2p_websearch_100pct,healthy_p2p,point_to_point,ops,p99_fct_us,6887.548272278045,6620.197687913784,7412.702462667754,13:7412.702463;29:6658.040620;47:6620.197688,14956.576463833659,0.0,3,1.0843822042593694
healthy_p2p_websearch_100pct,healthy_p2p,point_to_point,reps,p99_fct_us,6629.069550126234,6373.583653701577,7167.896365099791,13:7167.896365;29:6376.499334;47:6373.583654,14978.86624353577,0.0,3,1.126664114919937
healthy_p2p_websearch_100pct,healthy_p2p,point_to_point,sglb,p99_fct_us,6647.017016570531,6352.453819507192,7224.608641714587,13:7224.608642;29:6352.453820;47:6399.182984,14895.85967928478,0.0,3,1.123622033585391
healthy_p2p_websearch_40pct,healthy_p2p,point_to_point,ecmp,p99_fct_us,1750.5869263041648,1693.9632974397987,1839.0524677722633,13:1839.052468;29:1722.078427;47:1693.963297,4261.818878408398,0.0,3,1.0
healthy_p2p_websearch_40pct,healthy_p2p,point_to_point,mrc,p99_fct_us,1221.460949541348,1149.0818567656431,1320.0556092517559,13:1320.055609;29:1201.421962;47:1149.081857,3819.5546737904338,0.0,3,1.433191070874186
healthy_p2p_websearch_40pct,healthy_p2p,point_to_point,n-mrc,p99_fct_us,1215.482614854009,1134.6977344701636,1310.996923364406,13:1310.996923;29:1207.158771;47:1134.697734,3890.4629815038447,0.0,3,1.4402402016374598
healthy_p2p_websearch_40pct,healthy_p2p,point_to_point,ops,p99_fct_us,1257.471435523249,1185.5708411279256,1337.104547099163,13:1337.104547;29:1254.300254;47:1185.570841,3786.555250333792,0.0,3,1.3921484630589038
healthy_p2p_websearch_40pct,healthy_p2p,point_to_point,reps,p99_fct_us,1222.3382982965043,1151.498862431483,1315.5752479869761,13:1315.575248;29:1205.577269;47:1151.498862,3919.2766751170884,0.0,3,1.4321623798778516
healthy_p2p_websearch_40pct,healthy_p2p,point_to_point,sglb,p99_fct_us,1220.3361580924684,1145.5500289381393,1313.5336539568807,13:1313.533654;29:1207.767040;47:1145.550029,3848.2000162848635,0.0,3,1.4345120520238799
healthy_p2p_websearch_60pct,healthy_p2p,point_to_point,ecmp,p99_fct_us,3012.508842150929,2808.8934403044677,3339.9519795966908,13:3339.951980;29:2914.133908;47:2808.893440,8125.571934331844,0.0,3,1.0
healthy_p2p_websearch_60pct,healthy_p2p,point_to_point,mrc,p99_fct_us,1993.9161478289293,1876.5622343436858,2228.1438057578957,13:2228.143806;29:1876.562234;47:1895.895879,6951.764741075727,0.0,3,1.5108503160632365
healthy_p2p_websearch_60pct,healthy_p2p,point_to_point,n-mrc,p99_fct_us,2016.278167805384,1905.2824449327084,2242.567570485286,13:2242.567570;29:1918.432130;47:1905.282445,6875.537060275915,0.0,3,1.494093865743679
healthy_p2p_websearch_60pct,healthy_p2p,point_to_point,ops,p99_fct_us,2153.3829818522677,2003.0090167707833,2392.3716221959735,13:2392.371622;29:2083.782003;47:2003.009017,6870.659722766698,0.0,3,1.3989656589371158
healthy_p2p_websearch_60pct,healthy_p2p,point_to_point,reps,p99_fct_us,2047.8159608398805,1938.8053252072423,2271.7190695352133,13:2271.719070;29:1949.772511;47:1938.805325,6884.296604561017,0.0,3,1.4710837788935849
healthy_p2p_websearch_60pct,healthy_p2p,point_to_point,sglb,p99_fct_us,2014.1498115989193,1898.2426224084204,2242.618914420397,13:2242.618914;29:1919.411572;47:1898.242622,6738.571615151444,0.0,3,1.4956726777733922
healthy_p2p_websearch_80pct,healthy_p2p,point_to_point,ecmp,p99_fct_us,5033.446873904805,4771.720551625752,5396.577575857164,13:5396.577576;29:4952.255478;47:4771.720552,12623.084019116122,0.0,3,1.0
healthy_p2p_websearch_80pct,healthy_p2p,point_to_point,mrc,p99_fct_us,3827.6892041453552,3595.1545637231293,4274.937414256568,13:4274.937414;29:3595.154564;47:3648.905990,11001.036077269551,0.0,3,1.3150092929315225
healthy_p2p_websearch_80pct,healthy_p2p,point_to_point,n-mrc,p99_fct_us,3994.877655085312,3737.0389321325824,4533.002063690109,13:4533.002064;29:3763.543249;47:3737.038932,11250.954382706528,0.0,3,1.2599752253983143
healthy_p2p_websearch_80pct,healthy_p2p,point_to_point,ops,p99_fct_us,4138.391892933757,3859.6589085665028,4572.166297925803,13:4572.166298;29:4016.279232;47:3859.658909,11766.166569827592,0.0,3,1.2162808656423625
healthy_p2p_websearch_80pct,healthy_p2p,point_to_point,reps,p99_fct_us,3804.222017068426,3610.941061270627,4143.804108720933,13:4143.804109;29:3610.941061;47:3679.407995,11450.63130563097,0.0,3,1.3231212193508184
healthy_p2p_websearch_80pct,healthy_p2p,point_to_point,sglb,p99_fct_us,3840.1651538970123,3611.672794511636,4265.564618503704,13:4265.564619;29:3611.672795;47:3675.909276,11276.934969597216,0.0,3,1.3107370834811223
mixed_deployment_permutation_16mib,mixed_deployment,point_to_point,mrc,main_max_fct_us,418.7789384211819,403.044,442.087,13:442.087000;29:403.044000;47:412.187000,418.7789384211819,906.1806292921135,3,0.0
mixed_deployment_permutation_16mib,mixed_deployment,point_to_point,n-mrc,main_max_fct_us,448.1139976941852,435.8,459.253,13:449.600000;29:459.253000;47:435.800000,448.1139976941852,777.8950181946101,3,0.0
mixed_deployment_permutation_16mib,mixed_deployment,point_to_point,ops,main_max_fct_us,823.3530956924379,727.614,934.69,13:820.710000;29:934.690000;47:727.614000,823.3530956924379,943.608847832737,3,0.0
mixed_deployment_permutation_16mib,mixed_deployment,point_to_point,reps,main_max_fct_us,490.98448005464707,459.346,517.408,13:498.001000;29:517.408000;47:459.346000,490.98448005464707,643.6794754493621,3,0.0
mixed_deployment_permutation_16mib,mixed_deployment,point_to_point,sglb,main_max_fct_us,403.30146403059206,397.261,406.96,13:405.753000;29:406.960000;47:397.261000,403.30146403059206,791.31801263557,3,0.0
mixed_deployment_permutation_4mib,mixed_deployment,point_to_point,mrc,main_max_fct_us,116.2438506236081,113.5,119.399,13:119.399000;29:113.500000;47:115.908000,116.2438506236081,249.10408676419507,3,0.0
mixed_deployment_permutation_4mib,mixed_deployment,point_to_point,n-mrc,main_max_fct_us,106.98207874813444,104.994,108.249,13:104.994000;29:107.732000;47:108.249000,106.98207874813444,199.51033190181795,3,0.0
mixed_deployment_permutation_4mib,mixed_deployment,point_to_point,ops,main_max_fct_us,225.12949001574935,196.967,248.742,13:232.892000;29:248.742000;47:196.967000,225.12949001574935,272.8148200564017,3,0.0
mixed_deployment_permutation_4mib,mixed_deployment,point_to_point,reps,main_max_fct_us,142.5452939986881,132.452,150.576,13:145.226000;29:150.576000;47:132.452000,142.5452939986881,180.49047385754878,3,0.0
mixed_deployment_permutation_4mib,mixed_deployment,point_to_point,sglb,main_max_fct_us,112.05301301997181,110.389,113.043,13:110.389000;29:113.043000;47:112.746000,112.05301301997181,195.94978656663457,3,0.0
mixed_deployment_permutation_8mib,mixed_deployment,point_to_point,mrc,main_max_fct_us,221.63983098653532,213.233,231.02,13:231.020000;29:213.233000;47:221.024000,221.63983098653532,473.76030070448667,3,0.0
mixed_deployment_permutation_8mib,mixed_deployment,point_to_point,n-mrc,main_max_fct_us,201.46674706189592,197.912,203.324,13:197.912000;29:203.324000;47:203.212000,201.46674706189592,394.50705653964206,3,0.0
mixed_deployment_permutation_8mib,mixed_deployment,point_to_point,ops,main_max_fct_us,453.9788809268007,388.337,508.787,13:473.546000;29:508.787000;47:388.337000,453.9788809268007,516.3582784951344,3,0.0
mixed_deployment_permutation_8mib,mixed_deployment,point_to_point,reps,main_max_fct_us,264.82587746723215,248.065,281.752,13:265.735000;29:281.752000;47:248.065000,264.82587746723215,344.7937555254899,3,0.0
mixed_deployment_permutation_8mib,mixed_deployment,point_to_point,sglb,main_max_fct_us,211.54472033701552,209.318,213.337,13:209.318000;29:213.337000;47:211.999000,211.54472033701552,398.02937363651154,3,0.0
mixed_deployment_tornado_16mib,mixed_deployment,point_to_point,mrc,main_max_fct_us,382.6336711466655,380.07,385.682,13:385.682000;29:380.070000;47:382.170000,382.6336711466655,816.5238037062055,3,0.0
mixed_deployment_tornado_16mib,mixed_deployment,point_to_point,n-mrc,main_max_fct_us,359.7958201229406,359.46,360.295,13:360.295000;29:359.460000;47:359.633000,359.7958201229406,613.1243780617733,3,0.0
mixed_deployment_tornado_16mib,mixed_deployment,point_to_point,ops,main_max_fct_us,769.8827942890115,744.55,813.629,13:813.629000;29:744.550000;47:753.275000,769.8827942890115,934.6233636951413,3,0.0
mixed_deployment_tornado_16mib,mixed_deployment,point_to_point,reps,main_max_fct_us,480.6690067392444,468.106,487.408,13:468.106000;29:487.408000;47:486.745000,480.6690067392444,584.9565374851003,3,0.0
mixed_deployment_tornado_16mib,mixed_deployment,point_to_point,sglb,main_max_fct_us,367.8256574960156,366.871,369.198,13:367.412000;29:369.198000;47:366.871000,367.8256574960156,613.8588278946866,3,0.0
mixed_deployment_tornado_4mib,mixed_deployment,point_to_point,mrc,main_max_fct_us,106.89290080090309,106.757,107.095,13:107.095000;29:106.757000;47:106.827000,106.89290080090309,226.72388951334133,3,0.0
mixed_deployment_tornado_4mib,mixed_deployment,point_to_point,n-mrc,main_max_fct_us,100.05518551710384,99.6118,100.786,13:100.786000;29:99.771800;47:99.611800,100.05518551710384,145.48646693464244,3,0.0
mixed_deployment_tornado_4mib,mixed_deployment,point_to_point,ops,main_max_fct_us,208.03981286473126,193.892,225.702,13:225.702000;29:193.892000;47:205.752000,208.03981286473126,291.3367696422772,3,0.0
mixed_deployment_tornado_4mib,mixed_deployment,point_to_point,reps,main_max_fct_us,129.67062492763088,126.016,133.042,13:126.016000;29:133.042000;47:130.050000,129.67062492763088,163.89689598691373,3,0.0
mixed_deployment_tornado_4mib,mixed_deployment,point_to_point,sglb,main_max_fct_us,103.01605673376568,102.67,103.504,13:102.876000;29:102.670000;47:103.504000,103.01605673376568,142.24407993396852,3,0.0
mixed_deployment_tornado_8mib,mixed_deployment,point_to_point,mrc,main_max_fct_us,202.27114849585786,201.094,204.454,13:204.454000;29:201.283000;47:201.094000,202.27114849585786,447.5706643557503,3,0.0
mixed_deployment_tornado_8mib,mixed_deployment,point_to_point,n-mrc,main_max_fct_us,186.711059204036,186.06,187.184,13:187.184000;29:186.060000;47:186.891000,186.711059204036,308.60126909584085,3,0.0
mixed_deployment_tornado_8mib,mixed_deployment,point_to_point,ops,main_max_fct_us,391.32121572275844,372.697,416.386,13:416.386000;29:372.697000;47:386.143000,391.32121572275844,523.432942087014,3,0.0
mixed_deployment_tornado_8mib,mixed_deployment,point_to_point,reps,main_max_fct_us,249.73053509949523,240.44,256.178,13:240.440000;29:256.178000;47:252.852000,249.73053509949523,310.34024347141167,3,0.0
mixed_deployment_tornado_8mib,mixed_deployment,point_to_point,sglb,main_max_fct_us,193.29023450815595,192.914,193.859,13:193.099000;29:193.859000;47:192.914000,193.29023450815595,301.8038137974832,3,0.0
