scenario,kind,scheme,variant,cc_mode,trim_mode,primary_metric,primary_us,avg_fct_or_finish_us,p50_fct_or_finish_us,p95_fct_or_finish_us,p99_fct_or_finish_us,p999_fct_or_finish_us,max_fct_or_cct_us,completed,flows,returncode,config_ok,all_flows_completed,runtime_s,stdout,command,acks,nacks,nacks_ooo,nacks_trim,nacks_loss,rtos,ecn_echo_acks,feedback_acks,stor_selected_good,stor_selected_degraded,stor_selected_bad,stor_selected_avoid,duplicate_acks,duplicate_inflate_suppressed,lossless_overflows,lossless_ecn_marks,lossy_drops,lossy_ecn_marks,composite_trims,composite_drops,composite_ecn_marks,samples,sample_zero_bits,feedbacks,packet_feedbacks,time_feedbacks,feedback_packets_sum,feedback_zero_bits,all_good_feedbacks,new_packets,retx_packets,retx_ratio,inflight_final,unique_acks,recovery_inflight_final_bytes,recovery_inflight_max_bytes,stale_attempt_nacks,duplicate_failure_nacks,duplicate_confirmations_suppressed,acked_revival_rejected,attempt_wraps,exact_trim_recoveries,sack_loss_recoveries,route_checks,reroutes,threshold_blocked,fastcnp_generated,fastcnp_arrived,fastcnp_after_done,fastcnp_bytes,fastcnp_arrived_bytes,fastcnp_latency_avg_us,fastcnp_route_missing,fastcnp_unknown_qp,fastcnp_unknown_ev,cooldown_starts,cooling_skips,cooling_recoveries,duplicate_notifications,all_cooling_fallbacks,observed_evs,observed_first_hop_choices,observed_first_hop_alias_ratio,route_calls,avg_available_choices,avg_candidate_choices,avg_best_quality_choices,avg_distinct_qualities,all_same_quality_calls,all_zero_quality_calls,selected_nonbest_quality,avg_score_spread,spine_queue_cv,spine_queue_avg,spine_queue_count,spine_queue_peak_bytes,spine_queue_p95_fraction,spine_queue_p99_fraction,random_sends,cached_sends,cache_hit_ratio,clean_ack_cached,ecn_ack_discarded,buffer_occupancy_samples,seed,traffic_sha256,unique_completed,expected_source_ids,completion_ids_ok,level_transitions,stor_min_score,stor_avoid_entries,stor_avoid_exits,stor_clean_signals,stor_ecn_signals,stor_trim_signals
full_global_p4_64mib_background_off,all_to_all,avail_hybrid,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2188.1,901.5609050073797,878.057,1764.2225,1928.2545,2100.8819000000003,2188.1,16256,16256,0,1,1,54.647061416000724,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_hybrid/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_hybrid/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_aging hybrid,2089566,267053,21123,245930,0,0,345060,63618,2296198,0,0,47164,10778,0,0,0,0,0,246199,0,799919,0,0,0,0,0,0,0,0,2080768,262594,0.12620051827017717,0,2080768,0,4096,1112,889,6463437,1558,0,243181,20313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450759,869.74,128,349632,0,0.01,0,0,0,0,0,0,13,cd66f7cc1c0f0fe7e6813b9bbb02c23813611479a17c4ae0dc62747f28a66945,16256,16256,1,,0,220317,78462,1748711,346494,246199
full_global_p4_64mib_background_off,all_to_all,avail_hybrid,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2214.83,895.337865329722,877.2180000000001,1746.1725,1905.8020000000006,2086.61625,2214.83,16256,16256,0,1,1,59.03772384700096,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_hybrid/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_hybrid/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_aging hybrid,2089576,256814,20854,235960,0,0,351787,62928,2293209,0,0,40454,10920,0,0,0,0,0,236228,0,817203,0,0,0,0,0,0,0,0,2080768,252895,0.12153925858144685,0,2080768,0,4096,1045,636,6419667,1434,0,233417,20282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37022,879.84,128,349760,0,0.01,0,0,0,0,0,0,29,b57e3e2e8cbff05213ee36492fee091a55193e18fc5a982e3047239b7eea271b,16256,16256,1,,0,219460,78687,1742048,353288,236228
full_global_p4_64mib_background_off,all_to_all,avail_hybrid,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2149.99,898.1930033033966,878.488,1745.92,1879.8185000000005,2017.3497000000007,2149.99,16256,16256,0,1,1,58.468644092999966,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_hybrid/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_hybrid/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_aging hybrid,2089215,250311,20931,229380,0,0,380559,63397,2282361,0,0,44642,10703,0,0,0,0,0,229630,0,881479,0,0,0,0,0,0,0,0,2080768,246235,0.11833851731668307,0,2080768,0,4096,1127,673,6432844,1473,0,226731,20307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381727,917.199,128,349632,0,0.01,0,0,0,0,0,0,47,514dae083ab5ed6b56301bfff9344c58e74fc8a0e277be79c8e940b05ca3fa5e,16256,16256,1,,0,221019,75796,1712964,382175,229630
full_global_p4_64mib_background_off,all_to_all,avail_ecn_only,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2485.43,948.0668916584601,906.9615,1921.4975,2166.1725,2363.657800000002,2485.43,16256,16256,0,1,1,53.00477408400002,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_ecn_only/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_ecn_only/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -avail_ecn_only,2090181,310998,24394,286604,0,0,311364,65484,2365871,0,0,18527,11628,0,0,0,0,0,286886,0,740480,0,0,0,0,0,0,0,0,2080768,303630,0.1459220826156496,0,2080768,0,4096,1608,1808,6915173,2202,0,282632,22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481251,780.477,128,349632,0,0.01,0,0,0,0,0,0,13,cd66f7cc1c0f0fe7e6813b9bbb02c23813611479a17c4ae0dc62747f28a66945,16256,16256,1,,0,90872,0,1782583,312759,286886
full_global_p4_64mib_background_off,all_to_all,avail_ecn_only,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2206.62,914.0970685162388,890.52,1801.94,1978.3740000000005,2125.063300000005,2206.62,16256,16256,0,1,1,58.205756866998854,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_ecn_only/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_ecn_only/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -avail_ecn_only,2089861,277413,22530,254883,0,0,337457,63897,2330951,0,0,22004,11302,0,0,0,0,0,255122,0,794174,0,0,0,0,0,0,0,0,2080768,272187,0.1308108352300689,0,2080768,0,4096,1360,1100,6551391,1650,0,251797,21506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41793,835.257,128,349632,0,0.01,0,0,0,0,0,0,29,b57e3e2e8cbff05213ee36492fee091a55193e18fc5a982e3047239b7eea271b,16256,16256,1,,0,101203,0,1756733,338950,255122
full_global_p4_64mib_background_off,all_to_all,avail_ecn_only,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2719.5,940.2808253383309,903.3095000000001,1866.7075,2204.0515000000005,2592.0380000000036,2719.5,16256,16256,0,1,1,58.88275146399974,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_ecn_only/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_ecn_only/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -avail_ecn_only,2090111,294504,23191,271313,0,0,313430,65070,2351101,0,0,18107,11470,0,0,0,0,0,271564,0,737404,0,0,0,0,0,0,0,0,2080768,288440,0.13862189345472442,0,2080768,0,4096,1379,1473,6541615,1798,0,268017,21837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519255,732.612,128,349632,0,0.01,0,0,0,0,0,0,47,514dae083ab5ed6b56301bfff9344c58e74fc8a0e277be79c8e940b05ca3fa5e,16256,16256,1,,0,93914,0,1780709,314871,271564
full_global_p4_64mib_background_off,all_to_all,grade_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2227.19,965.9795274606315,951.7555,1881.36,2019.8885000000005,2136.5868000000005,2227.19,16256,16256,0,1,1,54.278128255999036,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_default/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,2089179,266327,23393,242934,0,0,668149,67398,1327534,383729,466567,165288,12879,0,0,0,0,0,243215,0,1667791,0,0,0,0,0,0,0,0,2080768,262350,0.12608325387549213,0,2080768,0,4096,1054,569,6994729,1543,0,240305,22856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430241,1007.32,128,349632,0,0.01,0,0,0,0,0,0,13,cd66f7cc1c0f0fe7e6813b9bbb02c23813611479a17c4ae0dc62747f28a66945,16256,16256,1,,0,45470,45271,1424779,670605,243215
full_global_p4_64mib_background_off,all_to_all,grade_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2231.53,969.037534707183,952.9175,1887.4825,2031.9565000000002,2159.0682,2231.53,16256,16256,0,1,1,58.546364854000785,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,2089108,263812,22942,240870,0,0,658905,66703,1345479,376470,458022,160686,12681,0,0,0,0,0,241143,0,1639778,0,0,0,0,0,0,0,0,2080768,259889,0.12490051750123031,0,2080768,0,4096,973,643,6977176,1474,0,238373,22349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41256,1018.32,128,349696,0,0.01,0,0,0,0,0,0,29,b57e3e2e8cbff05213ee36492fee091a55193e18fc5a982e3047239b7eea271b,16256,16256,1,,0,45493,45332,1433814,661293,241143
full_global_p4_64mib_background_off,all_to_all,grade_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2278.61,970.4449479146153,953.4105,1893.6999999999998,2047.2430000000002,2169.1789000000026,2278.61,16256,16256,0,1,1,55.471104097001444,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,2089491,264960,23736,241224,0,0,668192,67194,1339156,376857,461611,163865,13143,0,0,0,0,0,241490,0,1659763,0,0,0,0,0,0,0,0,2080768,260721,0.12530036986343504,0,2080768,0,4096,1054,713,7075077,1593,0,238529,23071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390363,1055.14,128,349696,0,0.01,0,0,0,0,0,0,47,514dae083ab5ed6b56301bfff9344c58e74fc8a0e277be79c8e940b05ca3fa5e,16256,16256,1,,0,45402,45217,1424998,670516,241490
full_global_p4_64mib_background_off,all_to_all,grade_equal,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2122.71,924.7182744525129,906.6395,1807.0175,1923.5205000000003,2039.5104500000043,2122.71,16256,16256,0,1,1,52.98575659299968,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_equal/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_equal/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,2088475,239039,21742,217297,0,0,589163,65560,1198779,371337,598349,147848,11549,0,0,0,0,0,217598,0,1450857,0,0,0,0,0,0,0,0,2080768,235545,0.11320099117249016,0,2080768,0,4096,892,516,6500442,1353,0,215011,21267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378717,966.15,128,349696,0,0.01,0,0,0,0,0,0,13,cd66f7cc1c0f0fe7e6813b9bbb02c23813611479a17c4ae0dc62747f28a66945,16256,16256,1,,0,44946,44753,1503385,591430,217598
full_global_p4_64mib_background_off,all_to_all,grade_equal,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2189.75,948.8724185654545,938.6265000000001,1838.95,1974.8525000000004,2085.125750000003,2189.75,16256,16256,0,1,1,61.08182105200103,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_equal/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_equal/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,2088860,253263,22561,230702,0,0,611376,65960,1156999,376759,637349,159303,12190,0,0,0,0,0,230957,0,1503003,0,0,0,0,0,0,0,0,2080768,249642,0.11997589351624016,0,2080768,0,4096,952,548,6800220,1346,0,228350,22067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380306,978.758,128,349760,0,0.01,0,0,0,0,0,0,29,b57e3e2e8cbff05213ee36492fee091a55193e18fc5a982e3047239b7eea271b,16256,16256,1,,0,46739,46630,1481496,613809,230957
full_global_p4_64mib_background_off,all_to_all,grade_equal,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2163.55,941.7839191990643,921.1225,1844.73,1987.5635000000002,2100.1884500000015,2163.55,16256,16256,0,1,1,57.777935231999436,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_equal/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/grade_equal/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,2089005,254780,22965,231815,0,0,598504,66431,1170889,382050,618691,160082,12349,0,0,0,0,0,232099,0,1480200,0,0,0,0,0,0,0,0,2080768,250944,0.12060162401574803,0,2080768,0,4096,1079,592,6849392,1438,0,229251,22420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39354,974.044,128,349696,0,0.01,0,0,0,0,0,0,47,514dae083ab5ed6b56301bfff9344c58e74fc8a0e277be79c8e940b05ca3fa5e,16256,16256,1,,0,46807,46658,1494684,600802,232099
